"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1955-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.8","","","","1"
"1955-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.9","","","","1"
"1955-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.0","","","","1"
"1955-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.0","","","","1"
"1955-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.0","","","","1"
"1955-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.9","","","","1"
"1956-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.8","","","","1"
"1956-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.6","","","","1"
"1956-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.6","","","","1"
"1956-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.6","","","","1"
"1956-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","12.6","","","","1"
"1956-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.0","","","","1"
"1956-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.1","","","","1"
"1956-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.3","","","","1"
"1956-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.2","","","","1"
"1956-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.5","","","","1"
"1956-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.5","","","","1"
"1956-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.5","","","","1"
"1957-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.4","","","","1"
"1957-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.5","","","","1"
"1957-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.4","","","","1"
"1957-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.4","","","","1"
"1957-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.4","","","","1"
"1957-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.5","","","","1"
"1957-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.5","","","","1"
"1957-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1957-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1957-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1957-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1957-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.6","","","","1"
"1958-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.7","","","","1"
"1958-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1958-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.9","","","","1"
"1958-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1958-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1958-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1958-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1958-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1958-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.1","","","","1"
"1958-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1958-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.1","","","","1"
"1958-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1959-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1959-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.9","","","","1"
"1959-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1959-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1959-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.6","","","","1"
"1959-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.7","","","","1"
"1959-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.7","","","","1"
"1959-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1959-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1959-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1959-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1959-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1960-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1960-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1960-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.7","","","","1"
"1960-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.9","","","","1"
"1960-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1960-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1960-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","13.8","","","","1"
"1960-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.0","","","","1"
"1960-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.1","","","","1"
"1960-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.5","","","","1"
"1960-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.4","","","","1"
"1960-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.4","","","","1"
"1961-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1961-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1961-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1961-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1961-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.1","","","","1"
"1961-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1961-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.3","","","","1"
"1961-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.4","","","","1"
"1961-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.1","","","","1"
"1961-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.1","","","","1"
"1961-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1961-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1962-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.3","","","","1"
"1962-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.3","","","","1"
"1962-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1962-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.5","","","","1"
"1962-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.2","","","","1"
"1962-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.5","","","","1"
"1962-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.5","","","","1"
"1962-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.7","","","","1"
"1962-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.5","","","","1"
"1962-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.5","","","","1"
"1962-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.6","","","","1"
"1962-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.6","","","","1"
"1963-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.8","","","","1"
"1963-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.9","","","","1"
"1963-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.8","","","","1"
"1963-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.8","","","","1"
"1963-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.7","","","","1"
"1963-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","14.9","","","","1"
"1963-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.2","","","","1"
"1963-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.3","","","","1"
"1963-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1963-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1963-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1963-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1964-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1964-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1964-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1964-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.1","","","","1"
"1964-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1964-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.2","","","","1"
"1964-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.5","","","","1"
"1964-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.5","","","","1"
"1964-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.2","","","","1"
"1964-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.0","","","","1"
"1964-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.1","","","","1"
"1964-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.3","","","","1"
"1965-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.2","","","","1"
"1965-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.3","","","","1"
"1965-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.3","","","","1"
"1965-04","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.3","","","","1"
"1965-05","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.4","","","","1"
"1965-06","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.8","","","","1"
"1965-07","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","16.0","","","","1"
"1965-08","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.8","","","","1"
"1965-09","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.6","","","","1"
"1965-10","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.5","","","","1"
"1965-11","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","15.8","","","","1"
"1965-12","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","16.0","","","","1"
"1966-01","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","16.1","","","","1"
"1966-02","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","16.3","","","","1"
"1966-03","Canada","2016A000011124","Food","2002=100","17","units","0","v41690974","2.3","16.5","","","","1"
