"REF_DATE","GEO","DGUID","Type of claim","Claim detail","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","227720","","","","0"
"2013-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","229550","","","","0"
"2013-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","227730","","","","0"
"2013-11","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","227770","","","","0"
"2013-12","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","231720","","","","0"
"2014-01","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","238370","","","","0"
"2014-02","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","230360","","","","0"
"2014-03","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","238900","","","","0"
"2014-04","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","228860","","","","0"
"2014-05","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","223490","","","","0"
"2014-06","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","246590","","","","0"
"2014-07","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","221570","","","","0"
"2014-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","218160","","","","0"
"2014-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","230120","","","","0"
"2014-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","228460","","","","0"
"2014-11","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","239050","","","","0"
"2014-12","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","228700","","","","0"
"2015-01","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","234110","","","","0"
"2015-02","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","251980","","","","0"
"2015-03","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","246700","","","","0"
"2015-04","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","243810","","","","0"
"2015-05","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","246790","","","","0"
"2015-06","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","270740","","","","0"
"2015-07","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","217580","","","","0"
"2015-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","238960","","","","0"
"2015-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","240800","","","","0"
"2015-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","244640","","","","0"
"2015-11","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","244260","","","","0"
"2015-12","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","251850","","","","0"
"2016-01","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","252070","","","","0"
"2016-02","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","246020","","","","0"
"2016-03","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","241830","","","","0"
"2016-04","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","243760","","","","0"
"2016-05","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","263770","","","","0"
"2016-06","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","239160","","","","0"
"2016-07","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","287130","","","","0"
"2016-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","256020","","","","0"
"2016-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","242670","","","","0"
"2016-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","240120","","","","0"
"2016-11","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","236120","","","","0"
"2016-12","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","239860","","","","0"
"2017-01","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","227220","","","","0"
"2017-02","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","237620","","","","0"
"2017-03","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","234940","","","","0"
"2017-04","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","242270","","","","0"
"2017-05","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","230130","","","","0"
"2017-06","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","233490","","","","0"
"2017-07","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","228370","","","","0"
"2017-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","232140","","","","0"
"2017-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","227630","","","","0"
"2017-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","237970","","","","0"
"2017-11","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","231750","","","","0"
"2017-12","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","232730","","","","0"
"2018-01","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","240270","","","","0"
"2018-02","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","229030","","","","0"
"2018-03","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","228660","","","","0"
"2018-04","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","229340","","","","0"
"2018-05","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","228970","","","","0"
"2018-06","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","236990","","","","0"
"2018-07","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","236540","","","","0"
"2018-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","239170","","","","0"
"2018-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","238560","","","","0"
"2018-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","229870","","","","0"
"2018-11","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","237470","","","","0"
"2018-12","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","236490","","","","0"
"2019-01","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","234580","","","","0"
"2019-02","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","232850","","","","0"
"2019-03","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","242330","","","","0"
"2019-04","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","226810","","","","0"
"2019-05","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","232930","","","","0"
"2019-06","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","230340","","","","0"
"2019-07","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","243660","","","","0"
"2019-08","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","236530","","","","0"
"2019-09","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","242330","","","","0"
"2019-10","Canada","2016A000011124","Initial and renewal claims, seasonally adjusted","Received","Claims","68","units","0","v1992295","1.4.1","241420","","","","0"
